	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
15	0.271	G	150.0		True	Any 2 for £2.50	1	100G	[6 x Roast Beef Flavour Baked Corn Snack, Meet the Monsters, www.megamonstermunch.com]	http://img.tesco.com/Groceries/pi/960/5000328784960/IDShot_90x90.jpg	Walkers Monster Munch Roast Beef Snacks 6 Pack	1.5	64395806	1.0
16	0.028	G	24.0				1	KG	[A complementary pet food for dogs, Vitamin enriched. Vitamin A for healthy skin and eyes, Vitamin D3 for healthy teeth and bones, Vitamin E to aid the Immune system. . No artificial colours or flavours.]	http://img.tesco.com/Groceries/pi/786/5051399081786/IDShot_90x90.jpg	Tesco Meaty Stick Treats For Dogs Chicken 24G	0.5	57559438	20.84
17	0.411	G	320.0		True	Any 2 for £3.00	1	100G	[A deep dish pizza base topped with tomato sauce, mozzarella cheese, fennel sausage and a blend of pepperoni and reformed smoke flavoured ham., Join our mailing list at... chicagotown.com, Like Us? For great offers and competitions like us on Facebook]	http://img.tesco.com/Groceries/pi/459/5019312081459/IDShot_90x90.jpg	Chicago Town Deep Dish Mega Meaty 320G	2.0	80817623	0.625
18	0.833	KG	1.0				3	KG	[Black Pudding (contains: Preservative: Sodium Nitrite).]	http://img.tesco.com/Groceries/pi/000/0213190000000/IDShot_90x90.jpg	Counter Mattessons Black Pudding Rings	3.5	50136633	3.5
19	0.184	G	140.0				1	100G	[Slices of reformed turkey breast with added water, starch and milk protein.]	http://img.tesco.com/Groceries/pi/165/5010236155165/IDShot_90x90.jpg	Bernard Matthews Sliced Turkey Breast 140G	2.0	52363274	1.43
20	0.461	G	454.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Pork sausage., Butcher's Choice 8 British Pork Cumberland Sausages]	http://img.tesco.com/Groceries/pi/587/5051277937587/IDShot_90x90.jpg	Tesco Butchers Choice British 8 Cumberland Sausages 454G	1.5	60642502	3.31
21	0.24	KG	0.24		True	Save 50p Was £2.50 Now £2.00	1	KG	[Oak and beech smoked Wiltshire cure rindless back bacon with added water., TRADITIONALLY CURED: Steeped in an aged brine, matured and smoked over oak and beech, for a really rich flavour,]	http://img.tesco.com/Groceries/pi/378/5051790966378/IDShot_90x90.jpg	Tesco Finest Smoked Wiltshire Cure Back Bacon 240G	2.0	53475468	8.34
22	0.18	G	172.0				1	100G	[Corned Beef]	http://img.tesco.com/Groceries/pi/687/5054775262687/IDShot_90x90.jpg	Tesco Corned Beef 172G	1.5	80401493	0.872
23	0.574	G	400.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Diced beef]	http://img.tesco.com/Groceries/pi/488/5053526262488/IDShot_90x90.jpg	Tesco Diced Beef 400G	3.5	74668370	8.75
24	2.703	G	2400.0				1	KG	[Butcher's Classic® is a complete cat food for adult cats.]	http://img.tesco.com/Groceries/pi/200/5011941591200/IDShot_90x90.jpg	Butchers Classic Meat Variety Pack 6 X 400G	2.6	51784028	1.09
