	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
53	0.285	SNGL	55.0				1	EACH	[Kandoo Toilet Wipes Melon Single Pack 55 Wipes, Forget tricky toilet paper   now kids can master the toilet with Pampers Kandoo toilet wipes. The wipes are just the right size for kids' hands, allowing children to wipe their bottom clean on their own   a small but important step on the road to independence.]	http://img.tesco.com/Groceries/pi/381/4015400192381/IDShot_90x90.jpg	Pampers Kandoo Toilet Wipes Melon 55 Pack	2.5	56915468	0.046
54	0.274	SNGL	1.0	False			1	EACH		http://img.tesco.com/Groceries/pi/644/5000358418644/IDShot_90x90.jpg	Tesco Fabric Transfers 7 Sheets	3.75	51062401	3.75
55	1.22	CL	75.0				1	75CL	[Cuvée - White French Wine]	http://img.tesco.com/Groceries/pi/486/3175529639486/IDShot_90x90.jpg	Vieux Papes White 75Cl	4.5	76796001	4.5
56	1.425	CL	75.0				1	75CL	[Châteauneuf du pape, Appellation châteauneuf du pape contrôlée, Product of France, vintage, ABV, bottling adress, volume, winemaker, UK units]	http://img.tesco.com/Groceries/pi/109/5010204345109/IDShot_90x90.jpg	Tesco Finest Chateauneuf Du Pape 75Cl	13.0	57015408	13.0
57	0.37	SNGL	1.0	False			1			http://img.tesco.com/Groceries/pi/562/9770307176562/IDShot_90x90.jpg	Saturday Financial Times - Only available for deliveries Saturday	3.5	55515776	0.0
58	0.175	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/427/9770029771427/IDShot_90x90.jpg	The Observer	3.0	50706339	3.0
59	0.522	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/677/9770307269677/IDShot_90x90.jpg	Sunday Telegraph	2.0	50706541	2.0
60	0.213	SNGL	1.0		True	Any 3 for 2 Cheapest Product Free	1	EACH		http://img.tesco.com/Groceries/pi/402/5012213363402/IDShot_90x90.jpg	Frozen Tags	1.0	80527747	1.0
61	1.425	CL	75.0	False			1	75CL	[Red French Wine]	http://img.tesco.com/Groceries/pi/570/3211209282570/IDShot_90x90.jpg	H Valrasque Chateauneuf Du Pape 75Cl	11.0	79455683	11.0
62	492.5	SNGL	1.0				1	EACH	[Madeira sponge cake filled with buttercream and raspberry jam, covered with soft icing and sugar decorations. Box contains a paper bunting banner with plastic sticks for decoration., Includes minature bunting]	http://img.tesco.com/Groceries/pi/613/5054402787613/IDShot_90x90.jpg	Tesco Bunting Cake	10.0	78588711	10.0
63	1.383	CL	75.0				1	75CL		http://img.tesco.com/Groceries/pi/050/3391184190050/IDShot_90x90.jpg	M.Chapoutier Chateauneuf Du Pape 75Cl	20.0	70914534	20.0
