	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
9	0.156	G	112.0				1	100G	[Concentrated lamb and mint gravy, Premium concentrated gravy]	http://img.tesco.com/Groceries/pi/871/5054269483871/IDShot_90x90.jpg	Tesco Lamb And Mint Gravy Pot 4 Pack 112G	0.95	79380465	0.848
10	0.035	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/550/0079252319550/IDShot_90x90.jpg	Oxford 4 Piece Geometry Set	2.0	64888677	2.0
11	0.1	SNGL	90.0				1	EACH	[Evening Primrose Oil., Soft gel capsules to help keep my fur soft & skin healthly.  Evening primrose oil is a natural source of the fatty acid GLA (Gamma Linolenic Acid) to help give your pet soft fur and healthy skin. The formula is boosted with the antioxidant vitamin E.]	http://img.tesco.com/Groceries/pi/200/5054402518200/IDShot_90x90.jpg	Tesco Petcare Evening Primrose Oil 90S	3.0	78153684	0.033
12	0.575	CL	475.0				1	LITRE	[Tesco Pet Care Sensitive Dog Shampoo, Dermatologically tested, Suitable for puppies, Gentle on my skin]	http://img.tesco.com/Groceries/pi/393/5053947547393/IDShot_90x90.jpg	Tesco Sensitive Dog Shampoo 475Ml	3.0	74412344	0.632
13	0.083	G	58.0	False			1	100G	[Gluten free noodles in an oriental duck and hoisin soup with tamarind., Volleyball, England beach Tour, Official Partner]	http://img.tesco.com/Groceries/pi/442/5060262483442/IDShot_90x90.jpg	Itsu Noodle Cup Duck 58G	2.0	79211920	3.45
14	0.35	G	285.0	False	True	Any 2 for £3.00	1	KG	[Red Thai Curry sauce with red peppers and our Long Grain Rice in a separate pot., Red Thai Curry sauce with red peppers and our Long Grain Rice in a separate pot.]	http://img.tesco.com/Groceries/pi/070/5010034000070/IDShot_90x90.jpg	Uncle Bens Rice Time Red Thai Curry 285G	1.99	73906183	6.99
15	0.076	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/252/4007817118252/IDShot_90x90.jpg	Staedtler Noris Stationery Set	5.0	76316790	5.0
16	1.034	KG	1.0				1	KG	[Iams Proactive Health Adult Light in Fat with Succulent Roast Chicken (17% chicken & turkey), is a complete and balanced pet food for adult dogs that have a tendency to be overweight.]	http://img.tesco.com/Groceries/pi/917/8710255128917/IDShot_90x90.jpg	Iams Dog Food Adult Light 1Kg	3.5	55576582	3.5
17	0.101	G	80.0	False			1	100G	[Reduced Salt Concentrated Chicken Stock, For more tasty recipe ideas and inspiration find us at: oxo.co.uk, Facebook and YouTube]	http://img.tesco.com/Groceries/pi/010/0000096123010/IDShot_90x90.jpg	Oxo Stock Pot Reduced Salt Chicken 80G	1.4	81493110	1.75
18	0.3	G	300.0				1	100G	[Low Fat Sweet Chilli, Lime & Coriander Sauce for Fish, For recipes and cooking suggestions visit: www.schwartz.co.uk, www.facebook.com/schwartzflavouryourway, Follow us on Twitter@schwartzflavour]	http://img.tesco.com/Groceries/pi/128/5000225041128/IDShot_90x90.jpg	Schwartz Chilli Lime Coriander Wet Sauce For Fish 300G	2.18	72809288	0.727
19	0.333	G	300.0	False			1	KG	[Minced beef and onion stew, Minced beef and onion stew.]	http://img.tesco.com/Groceries/pi/499/5054269483499/IDShot_90x90.jpg	Tesco Minced Beef And Onion Stew 300G	1.5	79360702	5.0
20	0.13	G	65.0	True			1	100G	[Bang! Bang! Noodles Bangkok Nice 'N' Spicy Flavour]	http://img.tesco.com/Groceries/pi/812/5023751105812/IDShot_90x90.jpg	Bangbang Noodles Nice & Spicy 65G	0.89	81575282	1.37
21	0.38	G	330.0				1	100G	[Pieces of chicken breast in a sweet & sour sauce, served with cooked rice and vegetables, Pieces of chicken breast in a sweet & sour sauce, served with cooked rice and vegetables]	http://img.tesco.com/Groceries/pi/437/5054402161437/IDShot_90x90.jpg	Tesco Rice Pot Sweet And Sour Chicken 330G	1.5	77714933	0.455
22	0.425	G	300.0				1	100G	[Mozzarella cheese with mixed beans and vegetables, sprouted pea and beans, rocket and a pot of roasted garlic and parsley dressing., Mozzarella and Sprouted Pea & Bean Salad with roasted garlic and parsley dressing]	http://img.tesco.com/Groceries/pi/537/0000003268537/IDShot_90x90.jpg	Tesco Mozzarella And Sprouted Pea And Bean Salad 300G	3.0	81202554	1.0
23	0.225	G	200.0			50p off any of the Rachel's Organic range	1	100G	[Divine Chocolate Pot, For delicious recipes, exclusive offers and more visit rachelsorganic.co.uk, facebook.com/rachelsorganic, Find us on Facebook, Twitter and Pinterest, @RachelsOrganic or at Pinterest under rachelsorganic]	http://img.tesco.com/Groceries/pi/396/3023290797396/IDShot_90x90.jpg	Rachels Organic Divine Chocolate 2 X 100G	1.5	80090818	0.75
