	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
92	0.24	G	240.0		True	Any 3 for 2 Cheapest Product Free	1	KG	[Prefried chicken portions formed from marinated chunks of chicken breast with a cheese and ham* filling, coated in breadcrumb., *Ham is formed from cured pork shoulder., For more, visit birdseye.co.uk]	http://img.tesco.com/Groceries/pi/831/5000116108831/IDShot_90x90.jpg	Birds Eye Inspirations 2 Chicken With Cheese And Ham Sauce 240G	2.0	76088436	8.34
93	1.08	SNGL	1.0	False			2	EACH	[Pastry twist with medium fat hard cheese, Emmental medium fat hard cheese and Dijon mustard., Light, flaky pastry twisted with cheese.]	http://img.tesco.com/Groceries/pi/225/0000000009225/IDShot_90x90.jpg	Cheese Twist	0.75	57367262	0.75
94	0.135	G	110.0				1	100G	[Cheese Flavour Corn Snack]	http://img.tesco.com/Groceries/pi/082/5000328541082/IDShot_90x90.jpg	Walkers Bugles Cheese 110G	1.99	81201434	1.81
95	0.425	G	400.0				1	100G	[Smoked reformed bacon with added water and Cheddar cheese, baked with eggs and cream in a shortcrust pastry case., Smoked bacon and Cheddar cheese baked with eggs and cream in a shortcrust pastry case.]	http://img.tesco.com/Groceries/pi/371/5054269107371/IDShot_90x90.jpg	Tesco Everyday Value Cheese And Bacon Quiche 400G	1.0	78866342	0.25
96	0.23	G	230.0		True	Buy Any 2 Sides and 2 Mains for £6	1	100G	[A flat bread topped with garlic and parsley butter and cheese., Garlic Pizza Bread]	http://img.tesco.com/Groceries/pi/601/5054402414601/IDShot_90x90.jpg	Tesco Big Night In Cheese And Garlic Flatbread 230G	2.0	78100016	0.87
97	0.225	G	200.0	False			1	KG	[Soft cheese cooking sauce with mushrooms., Go to www.philadelphia.co.uk for lots of other Simply Stir meal ideas]	http://img.tesco.com/Groceries/pi/594/7622210099594/IDShot_90x90.jpg	Philadelphia Simply Stir Mushroom 200G	2.0	73397236	10.0
98	0.363	G	350.0				1	100G	[A creamy sauce made with Provolone, Gorgonzola, ricotta and Grana Padano., Tesco Finest Italian Four Cheese Sauce 350g]	http://img.tesco.com/Groceries/pi/658/5054402746658/IDShot_90x90.jpg	Tesco Finest 4 Cheese Sauce 350G	2.5	60591596	0.714
99	0.283	G	250.0				1	KG	[Reduced Fat Cheddar Cheese Spread., For tasty inspiration go to www.seriouslystrongcheddar.co.uk]	http://img.tesco.com/Groceries/pi/818/5017838818818/IDShot_90x90.jpg	Seriously Strong Spread Lighter 250G	2.5	79241861	10.0
0	0.167	SNGL	1.0				1	EACH	[Brown bread with oatmeal and a blend of mayonnaise, Cheddar cheese, red Leicester cheese and onion., Cheese & Onion Sandwich]	http://img.tesco.com/Groceries/pi/177/0000003022177/IDShot_90x90.jpg	Tesco Cheese And Onion Brown Bread Sandwich	1.0	52105990	1.0
1	0.208	G	195.0				1	KG	[Swiss Reserve Gruyere AOP full fat hard cheese made with unpasteurised milk, From a small mountain dairy in the Swiss mountains. It has an earthy nuttiness and caramel notes.]	http://img.tesco.com/Groceries/pi/170/5051140442170/IDShot_90x90.jpg	Tesco Finest Reserve Swiss Gruyere 195G	3.0	59346290	15.39
2	0.213	G	200.0		True	Save 39p Was £1.39 Now £1.00	1	100G	[Savoury Crackers]	http://img.tesco.com/Groceries/pi/908/5000137487908/IDShot_90x90.jpg	Ritz Crackers 200G	1.0	50070122	0.5
3	0.072	G	70.0		True	Any 2 for £2.00	1	KG	[Edam medium fat hard cheese., Sweet & Buttery with a smooth texture. Ideal for snacking. Packed in the UK.]	http://img.tesco.com/Groceries/pi/880/0000003261880/IDShot_90x90.jpg	Tesco Edam 70G	1.2	78955749	17.15
